Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39
MA0101202406A0110286,씨유신길한아름점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200138970007,1,대지,3897,7,서울특별시 영등포구 신길동 3897-7,115604154571,서울특별시 영등포구 신풍로16길,20,,1156013200138970007009451,명칭없음,서울특별시 영등포구 신풍로16길 20,150858,07431,,1,,126.913238273083,37.4994624633358
MA0101202406A0242625,세븐일레븐신길,미소점,G2,소매,G204,종합 소매,G20405,편의점,G46103,섬유; 의복; 신발 및 가죽제품 중개업,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200143000015,1,대지,4300,15,서울특별시 영등포구 신길동 4300-15,115603118005,서울특별시 영등포구 대방천로,222,,1156013200143000015008769,,서울특별시 영등포구 대방천로 222,150859,07434,,1,,126.915422175312,37.4983197694236
MA0101202406A0316133,지에스25문래승호점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012000,문래동2가,1156012000100400006,1,대지,40,6,서울특별시 영등포구 문래동2가 40-6,115604154052,서울특별시 영등포구 경인로77길,14,,1156012000100400006024837,영문빌딩,서울특별시 영등포구 경인로77길 14,150092,07290,,,,126.892908185504,37.51300590445
MA0101202409A0160923,씨유당산샤인점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600100100018,1,대지,10,18,서울특별시 영등포구 당산동6가 10-18,115604154130,서울특별시 영등포구 당산로50가길,3,17,1156011600100100020000001,르네상스빌,서울특별시 영등포구 당산로50가길 3-17,150807,07223,1,1,,126.906275654035,37.5327221882436
MA0101202409A0219305,씨유영등포한강성심점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010300,영등포동2가,1156010300100940117,1,대지,94,117,서울특별시 영등포구 영등포동2가 94-117,115603118010,서울특별시 영등포구 버드나루로,44,,1156010300100940117033801,,서울특별시 영등포구 버드나루로 44,150901,07248,,,,126.911548527601,37.5226350371293
MA0101202409A0150612,씨유양평플라워점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012700,양평동3가,1156012700101050000,1,대지,105,,서울특별시 영등포구 양평동3가 105,115604154445,서울특별시 영등포구 선유로40길,7,,1156012700100780004000001,삼익플라주아파트,서울특별시 영등포구 선유로40길 7,150103,07218,201,1,,126.894093634048,37.5305675099194
MA0101202409A0129723,지에스25브라이튼여의도,2호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000105250000,1,대지,525,,서울특별시 영등포구 여의도동 525,115603118002,서울특별시 영등포구 국제금융로,39,,1156011000100310000031246,브라이튼여의도,서울특별시 영등포구 국제금융로 39,150010,07339,,3,,126.929341327008,37.5242958562954
MA0101202409A0050269,세븐일레븐영신로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010700,영등포동6가,1156010700101270008,1,대지,127,8,서울특별시 영등포구 영등포동6가 127-8,115604154712,서울특별시 영등포구 영등포로33길,15,,1156010700101270008033269,,서울특별시 영등포구 영등포로33길 15,150030,07251,,1,,126.902646763815,37.5218081229355
MA0101202409A0096183,세븐일레븐여의,IFC점,G2,소매,G204,종합 소매,G20405,편의점,G46103,섬유; 의복; 신발 및 가죽제품 중개업,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100240000,1,대지,24,,서울특별시 영등포구 여의도동 24,115604154064,서울특별시 영등포구 국제금융로2길,7,,1156011000100240000031230,한주빌딩,서울특별시 영등포구 국제금융로2길 7,150877,07327,,1,,126.926829582302,37.5246457177567
MA0101202409A0037446,지에스25대림도신로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300106050028,1,대지,605,28,서울특별시 영등포구 대림동 605-28,115603118006,서울특별시 영등포구 도신로,36,,1156013300106050028000377,,서울특별시 영등포구 도신로 36,150811,07379,,1,,126.897070880578,37.5045671939473
MA0101202409A0234524,씨유신길썬,프라자점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200146620000,1,대지,4662,,서울특별시 영등포구 신길동 4662,115603118014,서울특별시 영등포구 신길로,42,,1156013200146620000037838,,서울특별시 영등포구 신길로 42,150860,07436,,1,,126.908616591703,37.496467638209
MA010120220800398167,세븐문래윤서점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012100,문래동3가,1156012100100550016,1,대지,55,16,서울특별시 영등포구 문래동3가 55-16,115603118008,서울특별시 영등포구 문래로,164,,1156012100100550016000007,L,서울특별시 영등포구 문래로 164,150835,07297,,,,126.900072933063,37.517787501143
MA010120220800433320,미니스톱점신길대신,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560630,신길1동,1156013200,신길동,1156013200101150001,1,대지,115,1,서울특별시 영등포구 신길동 115-1,115604154346,서울특별시 영등포구 도신로60길,2,,1156013200101150001000001,미주메디칼센터,서울특별시 영등포구 도신로60길 2,150839,07349,,,,126.916820829211,37.5117817787767
MA010120220810598377,세븐오목교투웨니점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560610,양평1동,1156012600,양평동2가,1156012600100370003,1,대지,37,3,서울특별시 영등포구 양평동2가 37-3,115604154468,서울특별시 영등포구 선유서로25길,19,,1156012600100370003021262,오목교투웨니퍼스트제,서울특별시 영등포구 선유서로25길 19,150102,07275,104,1,,126.883943443567,37.524503241849
MA010120220812408385,지에스25여의,파이낸스점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100230008,1,대지,23,8,서울특별시 영등포구 여의도동 23-8,115604154064,서울특별시 영등포구 국제금융로2길,32,,1156011000100230008031263,여의도파이낸스타워,서울특별시 영등포구 국제금융로2길 32,150707,07325,,B1,,126.924137960189,37.523860147615
MA0101202406A0451952,응응스크르서울,여의도점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100500000,1,대지,50,,서울특별시 영등포구 여의도동 50,115603118001,서울특별시 영등포구 63로,45,,1156011000100500000031272,시범아파트,서울특별시 영등포구 63로 45,150761,07344,상가,,,126.93731918981,37.5213540815575
MA0101202406A0386111,지에스25영등포리드점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011200,당산동2가,1156011200100470004,1,대지,47,4,서울특별시 영등포구 당산동2가 47-4,115603118016,서울특별시 영등포구 양산로,96,,1156011200100470004029421,,서울특별시 영등포구 양산로 96,150042,07264,,1,,126.893605166717,37.5239987695823
MA0101202406A0123650,이마트24양평선유도,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156013000,양평동6가,1156013000100940000,1,대지,94,,서울특별시 영등포구 양평동6가 94,115604154637,서울특별시 영등포구 양평로30길,38,,1156013000100940000000002,선유도역더블파크투웨니퍼스트,서울특별시 영등포구 양평로30길 38,150106,07201,103,1,,126.888599070163,37.5432034854063
MA0101202406A0591346,세븐신길정원점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560660,신길4동,1156013200,신길동,1156013200102350004,1,대지,235,4,서울특별시 영등포구 신길동 235-4,115604154524,서울특별시 영등포구 신길로38길,12,,1156013200102350004012493,정원쉐르빌,서울특별시 영등포구 신길로38길 12,150845,07362,,1,,126.912224326851,37.505831822797
MA0101202406A0569206,지에스25영등포유윈시티점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010800,영등포동7가,1156010800100630018,1,대지,63,18,서울특별시 영등포구 영등포동7가 63-18,115602005008,서울특별시 영등포구 국회대로,632,,1156010800100630018033578,케이엘케이유윈시티,서울특별시 영등포구 국회대로 632,150030,07245,,1,,126.904180653461,37.5253863559982
MA0101202406A0340237,이마트24영등포영중점,,G2,소매,G204,종합 소매,G20405,편의점,G46103,섬유; 의복; 신발 및 가죽제품 중개업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010700,영등포동6가,1156010700101470001,1,대지,147,1,서울특별시 영등포구 영등포동6가 147-1,115603118016,서울특별시 영등포구 양산로,180,,1156010700101470001032624,,서울특별시 영등포구 양산로 180,150030,07251,,1,,126.90291679818,37.5229345981665
MA0101202311A0049083,이마트24양평루아점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156013000,양평동6가,1156013000100320000,1,대지,32,,서울특별시 영등포구 양평동6가 32,115604154635,서울특별시 영등포구 양평로28아길,12,,1156013000100320000019263,,서울특별시 영등포구 양평로28아길 12,150106,07201,,1,,126.889809400433,37.5434929407184
MA0101202311A0087926,씨유영등포,대성점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560670,신길5동,1156013200,신길동,1156013200104100001,1,대지,410,1,서울특별시 영등포구 신길동 410-1,115604154279,서울특별시 영등포구 도림로69길,26,1,1156013200104100001011543,,서울특별시 영등포구 도림로69길 26-1,150850,07405,,1,,126.903103258886,37.5012115462158
MA0101202311A0013731,지에스25브라이튼여의도1호,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000105250000,1,대지,525,,서울특별시 영등포구 여의도동 525,115603118002,서울특별시 영등포구 국제금융로,39,,1156011000100310000031246,브라이튼여의도,서울특별시 영등포구 국제금융로 39,150010,07339,,1,,126.929307338138,37.5243498960899
MA0101202311A0099513,지에스25영등포스타,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560515,영등포본동,1156013200,신길동,1156013200102150006,1,대지,215,6,서울특별시 영등포구 신길동 215-6,115603118006,서울특별시 영등포구 도신로,187,,1156013200102150006016159,,서울특별시 영등포구 도신로 187,150843,07314,,1,,126.911923898666,37.511255646516
MA0101202311A0007427,지에스25문래공원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012000,문래동2가,1156012000100150001,1,대지,15,1,서울특별시 영등포구 문래동2가 15-1,115603116010,서울특별시 영등포구 도림로,441,1,1156012000100150001023896,,서울특별시 영등포구 도림로 441-1,150092,07290,,,,126.893833650407,37.5144393356564
MA0101202406A0142929,씨유영등포금화점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560700,대림1동,1156013300,대림동,1156013300107000001,1,대지,700,1,서울특별시 영등포구 대림동 700-1,115603118027,서울특별시 영등포구 대림로,154,,1156013300107000001004961,,서울특별시 영등포구 대림로 154,150904,07422,,,,126.900341036263,37.4948030950329
MA0101202409A0122502,씨유당산삼환점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010900,영등포동8가,1156010900100760001,1,대지,76,1,서울특별시 영등포구 영등포동8가 76-1,115603118024,서울특별시 영등포구 영중로,145,,1156010900100760001033496,삼환아파트,서울특별시 영등포구 영중로 145,150989,07227,상가,,,126.905079887595,37.5299551600994
MA0101202409A0240674,지에스25성애,병원점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560630,신길1동,1156013200,신길동,1156013200104670003,1,대지,467,3,서울특별시 영등포구 신길동 467-3,115604154676,서울특별시 영등포구 여의대방로53길,28,,1156013200104670003017474,,서울특별시 영등포구 여의대방로53길 28,150853,07353,,1,,126.921717988841,37.5121545374764
MA0101202409A0104918,지에스25,타임스퀘어점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010500,영등포동4가,1156010500104410010,1,대지,441,10,서울특별시 영등포구 영등포동4가 441-10,115603118024,서울특별시 영등포구 영중로,15,,1156010500104420000000001,타임스퀘어,서울특별시 영등포구 영중로 15,150798,07305,,1,,126.903715995515,37.5172319051582
MA0101202409A0014113,지에스25도림웰리스,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800101960001,1,대지,196,1,서울특별시 영등포구 도림동 196-1,115603116010,서울특별시 영등포구 도림로,386,,1156011800101960001024875,웰니스,서울특별시 영등포구 도림로 386,150832,07364,,1,,126.898611209963,37.5112900199566
MA0101202409A0133187,씨유영등포,사랑점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011200,당산동2가,1156011200100300013,1,대지,30,13,서울특별시 영등포구 당산동2가 30-13,115603118022,서울특별시 영등포구 영등포로,89,,1156011200100300013030897,창일빌딩,서울특별시 영등포구 영등포로 89,150042,07263,,1,,126.891627970351,37.5222670477358
